"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/20/2024","54","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","39",".","54","40"
"02/21/2024","59","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","41",".","59","55"
"02/22/2024","60","NO2","Elizabeth Lab","34-039-0004","AQS","10","41",".","56","60"
"02/23/2024","63","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","10","38",".","63","48"
"02/24/2024","52","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","10","37","8","52","36"
"02/25/2024","44","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","39",".","44","33"
"02/26/2024","58","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","36",".","58","52"
"02/27/2024","78","PM2.5","Elizabeth Lab","34-039-0004","AQS","15","47",".","78","58"
"02/28/2024","73","PM2.5","PS 274","36-047-0118","AQS","9","47",".","73","47"
"02/29/2024","39","Ozone","Ramapo","34-031-5001","AQS","5","39",".","34","29"
"03/01/2024","55","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","39","11","55","39"
"03/02/2024","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","40",".","52","38"
"03/03/2024","41","NO2","Queens College Near Road","36-081-0125","AQS","7","38",".","38","41"
"03/04/2024","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","41",".","53","39"
"03/05/2024","50","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","33",".","50","41"
"03/06/2024","62","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","28",".","62","37"
"03/07/2024","37","Ozone","Chester","34-027-3001","AQS","9","37","4","29","23"
"03/08/2024","41","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","37",".","41","36"
"03/09/2024","46","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","39",".","46","24"
"03/10/2024","36","Ozone","RIVERHEAD","36-103-0004","AQS","7","36",".","19","26"
"03/11/2024","44","Ozone","Chester","34-027-3001","AQS","5","44",".","28","16"
"03/12/2024","56","NO2","Elizabeth Lab","34-039-0004","AQS","7","47",".","46","56"
"03/13/2024","68","NO2","Elizabeth Lab","34-039-0004","AQS","15","54","21","58","68"
"03/14/2024","79","NO2","Elizabeth Lab","34-039-0004","AQS","13","74",".","77","79"
"03/15/2024","57","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","10","45",".","57","53"
"03/16/2024","48","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","8","44",".","48","42"
"03/17/2024","41","Ozone","Colliers Mills","34-029-0006","AQS","8","41",".","38","20"
"03/18/2024","37","Ozone","Colliers Mills","34-029-0006","AQS","5","37",".","19","31"
"03/19/2024","40","Ozone","MILLBROOK","36-027-0007","AQS","6","40","8","28","28"
"03/20/2024","47","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","8","41",".","47","39"
"03/21/2024","40","Ozone","MILLBROOK","36-027-0007","AQS","3","40",".","26","20"
"03/22/2024","39","PM2.5","Flemington","34-019-0001","AQS","8","39",".","39","29"
"03/23/2024","44","Ozone","RIVERHEAD","36-103-0004","AQS","8","44",".","38","43"
"03/24/2024","41","Ozone","RIVERHEAD","36-103-0004","AQS","5","41",".","29","23"
"03/25/2024","44","Ozone","Rockland County","36-087-0005","AQS","8","44","9","36","40"
"03/26/2024","41","PM2.5","Intermediate School 143","36-061-0115","AQS","9","38",".","41","28"
"03/27/2024","74","PM2.5","PS 274","36-047-0118","AQS","11","29",".","74","42"
"03/28/2024","62","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","11","40",".","62","38"
"03/29/2024","47","Ozone","Colliers Mills","34-029-0006","AQS","5","47",".","39","28"
"03/30/2024","45","Ozone","Colliers Mills","34-029-0006","AQS","8","45",".","34","20"
"03/31/2024","48","PM2.5","Flemington","34-019-0001","AQS","8","46","6","48","29"
"04/01/2024","55","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","39",".","55","50"
"04/02/2024","61","PM2.5","Intermediate School 143","36-061-0115","AQS","11","44",".","61","45"
"04/03/2024","64","PM2.5","Union City High School","34-017-0008","AQS","6","44",".","64","32"
"04/04/2024","42","Ozone","RIVERHEAD","36-103-0004","AQS","5","42",".","17","37"
"04/05/2024","38","Ozone","Rockland County","36-087-0005","AQS","5","38",".","22","25"
"04/06/2024","39","Ozone","Rockland County","36-087-0005","AQS","3","39","3","19","17"
"04/07/2024","45","Ozone","MILLBROOK","36-027-0007","AQS","5","45",".","22","41"
"04/08/2024","50","NO2","PFIZER LAB SITE","36-005-0133","AQS","6","44",".","41","50"
"04/09/2024","80","Ozone","Colliers Mills","34-029-0006","AQS","9","80",".","56","68"
"04/10/2024","98","PM2.5","Intermediate School 143","36-061-0115","AQS","6","61",".","98","56"
"04/11/2024","79","PM2.5","Intermediate School 143","36-061-0115","AQS","6","43",".","79","42"
"04/12/2024","53","PM2.5","PS 274","36-047-0118","AQS","6","46","11","53","33"
"04/13/2024","44","Ozone","Colliers Mills","34-029-0006","AQS","3","44",".","19","11"
"04/14/2024","58","Ozone","Colliers Mills","34-029-0006","AQS","5","58",".","39","30"
"04/15/2024","87","Ozone","Colliers Mills","34-029-0006","AQS","5","87",".","52","48"
"04/16/2024","61","Ozone","Colliers Mills","34-029-0006","AQS","6","61",".","32","45"
"04/17/2024","50","NO2","Elizabeth Lab","34-039-0004","AQS","6","46",".","49","50"
"04/18/2024","42","Ozone","Colliers Mills","34-029-0006","AQS","3","42","6","29","39"
"04/19/2024","40","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","5","39",".","40","30"
"04/20/2024","56","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","5","50",".","56","26"
"04/21/2024","38","Ozone","Colliers Mills","34-029-0006","AQS","5","38",".","28","26"
"04/22/2024","49","Ozone","Chester","34-027-3001","AQS","5","49",".","32","39"
"04/23/2024","51","Ozone","Colliers Mills","34-029-0006","AQS","6","51",".","47","50"
"04/24/2024","58","Ozone","Colliers Mills","34-029-0006","AQS","6","58","15","38","47"
"04/25/2024","43","Ozone","Bayonne","34-017-0006","AQS","6","43",".","34","25"
"04/26/2024","46","NO2","Elizabeth Lab","34-039-0004","AQS","7","44",".","41","46"
"04/27/2024","46","Ozone","MILLBROOK","36-027-0007","AQS","6","46",".","29","35"
"04/28/2024","64","Ozone","Colliers Mills","34-029-0006","AQS","8","64",".","59","47"
"04/29/2024","84","Ozone","Colliers Mills","34-029-0006","AQS","8","84",".","72","42"
"04/30/2024","70","PM2.5","Flemington","34-019-0001","AQS","7","45","26","70","35"
"05/01/2024","61","Ozone","Colliers Mills","34-029-0006","AQS","9","61",".","60","34"
"05/02/2024","100","Ozone","Colliers Mills","34-029-0006","AQS","8","100",".","58","39"
"05/03/2024","43","Ozone","MILLBROOK","36-027-0007","AQS","6","43",".","34","30"
"05/04/2024","37","Ozone","MILLBROOK","36-027-0007","AQS","6","37",".","27","25"
"05/05/2024","34","PM2.5","CCNY","36-061-0135","AQS","5","34",".","34","31"
"05/06/2024","65","PM2.5","PS 274","36-047-0118","AQS","9","33","23","65","42"
"05/07/2024","67","Ozone","Bayonne","34-017-0006","AQS","7","67",".","48","37"
