"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/27/2022","63","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","35",".","63","60"
"01/28/2022","83","PM2.5","Jersey City Firehouse","34-017-1003","AQS","10","30",".","83","45"
"01/29/2022","53","PM2.5","Jersey City Firehouse","34-017-1003","AQS","7","37","12","53","16"
"01/30/2022","56","PM2.5","Intermediate School 143","36-061-0115","AQS","6","38",".","56","39"
"01/31/2022","71","PM2.5","Elizabeth Lab","34-039-0004","AQS","16","39",".","71","68"
"02/01/2022","70","PM2.5","Elizabeth Lab","34-039-0004","AQS","13","42","25","70","57"
"02/02/2022","67","PM2.5","Elizabeth Lab","34-039-0004","AQS","15","32",".","67","66"
"02/03/2022","59","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","40",".","59","47"
"02/04/2022","44","PM2.5","Newark Firehouse","34-013-0003","AQS","11","40","10","44","39"
"02/05/2022","66","PM2.5","Intermediate School 143","36-061-0115","AQS","5","38",".","66","18"
"02/06/2022","46","NO2","Elizabeth Lab","34-039-0004","AQS","9","37",".","43","46"
"02/07/2022","67","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","31","16","67","45"
"02/08/2022","65","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","7","38",".","65","37"
"02/09/2022","70","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","7","34",".","70","46"
"02/10/2022","59","PM2.5","Elizabeth Lab","34-039-0004","AQS","13","40","19","59","56"
"02/11/2022","97","NO2","Bayonne","34-017-0006","AQS","15","44",".","61","97"
"02/12/2022","54","PM2.5","HOLTSVILLE","36-103-0009","AQS","5","43",".","54","39"
"02/13/2022","46","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","6","33","8","46","23"
"02/14/2022","57","PM2.5","Intermediate School 143","36-061-0115","AQS","5","37",".","57","31"
"02/15/2022","60","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","39",".","60","60"
"02/16/2022","76","NO2","Queens College Near Road","36-081-0125","AQS","8","39","22","73","76"
"02/17/2022","52","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","6","41",".","52","34"
"02/18/2022","44","PM2.5","Intermediate School 143","36-061-0115","AQS","5","39",".","44","25"
"02/19/2022","44","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","41","9","44","43"
"02/20/2022","42","PM2.5","Intermediate School 143","36-061-0115","AQS","7","38",".","42","25"
"02/21/2022","61","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","9","38",".","61","56"
"02/22/2022","70","PM2.5","Elizabeth Lab","34-039-0004","AQS","14","41","26","70","58"
"02/23/2022","57","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","8","34",".","57","38"
"02/24/2022","40","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","33",".","40","31"
"02/25/2022","43","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","37","6","43","37"
"02/26/2022","53","PM2.5","Intermediate School 143","36-061-0115","AQS","8","44",".","53","24"
"02/27/2022","62","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","6","45",".","62","25"
"02/28/2022","48","NO2","Elizabeth Lab","34-039-0004","AQS","7","43","13","42","48"
"03/01/2022","55","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","43",".","55","54"
"03/02/2022","73","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","10","44",".","73","50"
"03/03/2022","52","PM2.5","Intermediate School 143","36-061-0115","AQS","9","41","6","52","25"
"03/04/2022","46","PM2.5","Intermediate School 143","36-061-0115","AQS","7","39",".","46","43"
"03/05/2022","69","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","13","44",".","69","60"
"03/06/2022","79","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","9","42","23","79","45"
"03/07/2022","70","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","7","36",".","70","39"
"03/08/2022","43","Ozone","MILLBROOK","36-027-0007","AQS","5","43",".","38","41"
"03/09/2022","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","40","8","52","47"
"03/10/2022","73","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","10","43",".","73","53"
"03/11/2022","81","NO2","IS 52","36-005-0110","AQS","14","44",".","67","81"
"03/12/2022","47","PM2.5","Jersey City Firehouse","34-017-1003","AQS","5","43","10","47","40"
"03/13/2022","52","PM2.5","Intermediate School 143","36-061-0115","AQS","6","41",".","52","34"
"03/14/2022","57","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","7","47",".","57","46"
"03/15/2022","63","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","6","49","24","63","57"
"03/16/2022","73","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","14","58",".","73","57"
"03/17/2022","75","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","14","44",".","75","50"
"03/18/2022","83","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","20","54","23","83","38"
"03/19/2022","64","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","15","44",".","64","36"
"03/20/2022","35","Ozone","Colliers Mills","34-029-0006","AQS","22","35",".","33","20"
"03/21/2022","45","Ozone","Colliers Mills","34-029-0006","AQS","15","45","6","31","34"
"03/22/2022","44","Ozone","Chester","34-027-3001","AQS","9","44",".","33","29"
"03/23/2022","41","NO2","Elizabeth Lab","34-039-0004","AQS","9","37",".","33","41"
"03/24/2022","49","PM2.5","Elizabeth Lab","34-039-0004","AQS","13","34","8","49","41"
"03/25/2022","45","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","18","38",".","45","31"
"03/26/2022","40","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","14","35",".","40","24"
"03/27/2022","34","Ozone","Chester","34-027-3001","AQS","7","34","3","31","16"
"03/28/2022","55","PM2.5","Intermediate School 143","36-061-0115","AQS","13","36",".","55","25"
"03/29/2022","53","PM2.5","Intermediate School 143","36-061-0115","AQS","14","39",".","53","19"
"03/30/2022","50","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","40","15","50","39"
"03/31/2022","68","NO2","Elizabeth Lab","34-039-0004","AQS","9","47",".","65","68"
"04/01/2022","39","NO2","Elizabeth Lab","34-039-0004","AQS","5","38",".","38","39"
"04/02/2022","43","PM2.5","Intermediate School 143","36-061-0115","AQS","6","42","7","43","30"
"04/03/2022","50","PM2.5","Flemington","34-019-0001","AQS","8","42",".","50","38"
"04/04/2022","42","Ozone","Flax Pond","36-103-0044","AQS","7","42",".","28","41"
"04/05/2022","58","PM2.5","Elizabeth Lab","34-039-0004","AQS","14","44","19","58","55"
"04/06/2022","48","NO2","Elizabeth Lab","34-039-0004","AQS","11","45",".","44","48"
"04/07/2022","49","PM2.5","PS 314","36-047-0052","AQS","6","43",".","49","39"
"04/08/2022","46","Ozone","RIVERHEAD","36-103-0004","AQS","6","46","7","32","42"
"04/09/2022","41","Ozone","RIVERHEAD","36-103-0004","AQS","6","41",".","32","35"
"04/10/2022","33","Ozone","Colliers Mills","34-029-0006","AQS","5","33",".","23","13"
"04/11/2022","41","Ozone","Flemington","34-019-0001","AQS","6","41","9","40","40"
"04/12/2022","53","NO2","IS 52","36-005-0110","AQS","9","48",".","51","53"
"04/13/2022","87","Ozone","MILLBROOK","36-027-0007","AQS","16","87",".","78","62"
"04/14/2022","66","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","51","25","66","53"
"04/15/2022","51","Ozone","Colliers Mills","34-029-0006","AQS","3","51",".","46","40"
"04/16/2022","51","Ozone","Rutgers University","34-023-0011","AQS","5","51",".","42","24"
"04/17/2022","37","Ozone","RIVERHEAD","36-103-0004","AQS","3","37","5","27","19"
"04/18/2022","38","NO2","Elizabeth Lab","34-039-0004","AQS","6","37",".","25","38"
"04/19/2022","35","Ozone","Rockland County","36-087-0005","AQS","5","35",".","28","21"
"04/20/2022","48","NO2","IS 52","36-005-0110","AQS","6","39","8","44","48"
"04/21/2022","54","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","45",".","54","47"
"04/22/2022","47","Ozone","Colliers Mills","34-029-0006","AQS","5","47",".","46","44"
"04/23/2022","42","Ozone","MT NINHAM","36-079-0005","AQS","6","42","13","39","37"
"04/24/2022","50","Ozone","MILLBROOK","36-027-0007","AQS","6","50",".","42","39"
"04/25/2022","48","Ozone","MILLBROOK","36-027-0007","AQS","7","48",".","34","44"
"04/26/2022","57","PM2.5","PS 314","36-047-0052","AQS","7","39","25","57","44"
"04/27/2022","35","Ozone","Colliers Mills","34-029-0006","AQS","7","35",".","30","22"
"04/28/2022","45","Ozone","Colliers Mills","34-029-0006","AQS","3","45",".","24","16"
"04/29/2022","48","Ozone","Colliers Mills","34-029-0006","AQS","3","48","15","29","31"
"04/30/2022","49","Ozone","Colliers Mills","34-029-0006","AQS","5","49",".","33","33"
"05/01/2022","64","Ozone","Flemington","34-019-0001","AQS","7","64",".","55","39"
"05/02/2022","56","PM2.5","PS 314","36-047-0052","AQS","7","48","14","56","53"
"05/03/2022","40","Ozone","Chester","34-027-3001","AQS","7","40",".","37","31"
"05/04/2022","57","PM2.5","MASPETH LIBRARY","36-081-0120","AQS","8","33",".","57","39"
"05/05/2022","44","Ozone","Rutgers University","34-023-0011","AQS","8","44","14","41","37"
"05/06/2022","49","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","48",".","49","43"
"05/07/2022","48","Ozone","Colliers Mills","34-029-0006","AQS","8","48",".","37","29"
"05/08/2022","43","Ozone","RIVERHEAD","36-103-0004","AQS","6","43","6","29","18"
"05/09/2022","74","Ozone","MILLBROOK","36-027-0007","AQS","6","74",".","38","28"
"05/10/2022","61","Ozone","Colliers Mills","34-029-0006","AQS","5","61",".","47","32"
"05/11/2022","57","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","48","19","57","47"
"05/12/2022","49","PM2.5","Flemington","34-019-0001","AQS","8","37",".","49","42"
"05/13/2022","52","PM2.5","PS 314","36-047-0052","AQS","9","31",".","52","33"
"05/14/2022","53","PM2.5","Jersey City Firehouse","34-017-1003","AQS","9","32","14","53","35"
"05/15/2022","52","PM2.5","PS 314","36-047-0052","AQS","9","38",".","52","39"
"05/16/2022","62","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","41",".","62","34"
"05/17/2022","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","51","16","52","31"
"05/18/2022","45","Ozone","RIVERHEAD","36-103-0004","AQS","7","45",".","29","34"
"05/19/2022","55","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","41",".","55","39"
"05/20/2022","66","PM2.5","PS 314","36-047-0052","AQS","10","44","25","66","41"
"05/21/2022","80","Ozone","Leonia","34-003-0006","AQS","11","80",".","78","41"
"05/22/2022","84","Ozone","Flax Pond","36-103-0044","AQS","10","84",".","65","37"
"05/23/2022","49","Ozone","Colliers Mills","34-029-0006","AQS","7","49","12","32","26"
"05/24/2022","40","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","34",".","40","30"
"05/25/2022","43","Ozone","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS","7","43",".","34","29"
"05/26/2022","48","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","42","24","48","27"
"05/27/2022","56","PM2.5","PS 314","36-047-0052","AQS","7","30",".","56","24"
"05/28/2022","42","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","6","41",".","42","20"
"05/29/2022","48","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","44","14","48","29"
"05/30/2022","84","Ozone","Flax Pond","36-103-0044","AQS","6","84",".","58","42"
"05/31/2022","93","Ozone","BABYLON","36-103-0002","AQS","6","93",".","62","36"
"06/01/2022","54","PM2.5","PS 314","36-047-0052","AQS","7","33","19","54","26"
"06/02/2022","54","PM2.5","PS 314","36-047-0052","AQS","8","51",".","54","40"
"06/03/2022","62","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","44",".","62","42"
"06/04/2022","80","Ozone","Colliers Mills","34-029-0006","AQS","8","80","21","52","33"
"06/05/2022","61","Ozone","Bayonne","34-017-0006","AQS","7","61",".","41","26"
"06/06/2022","87","Ozone","Rutgers University","34-023-0011","AQS","10","87",".","52","44"
"06/07/2022","49","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","44","19","49","38"
"06/08/2022","71","Ozone","BABYLON","36-103-0002","AQS","7","71",".","54","29"
"06/09/2022","48","Ozone","Colliers Mills","34-029-0006","AQS","7","48",".","45","26"
"06/10/2022","48","Ozone","BABYLON","36-103-0002","AQS","5","48","10","37","25"
"06/11/2022","52","PM2.5","Flemington","34-019-0001","AQS","6","46",".","52","31"
"06/12/2022","54","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","44",".","54","30"
"06/13/2022","74","Ozone","Colliers Mills","34-029-0006","AQS","7","74","13","57","37"
"06/14/2022","51","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","44",".","51","42"
"06/15/2022","74","Ozone","Chester","34-027-3001","AQS","6","74",".","54","47"
"06/16/2022","41","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","38","15","41","31"
"06/17/2022","64","Ozone","Colliers Mills","34-029-0006","AQS","7","64",".","56","27"
"06/18/2022","34","PM2.5","Newark Firehouse","34-013-0003","AQS","3","34",".","34","14"
"06/19/2022","32","Ozone","Colliers Mills","34-029-0006","AQS","3","32","6","27","15"
"06/20/2022","56","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","6","46",".","56","40"
"06/21/2022","79","PM2.5","Toms River","34-029-2002","AQS","8","71",".","79","55"
"06/22/2022","57","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","54","17","57","39"
"06/23/2022","46","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","41",".","46","29"
"06/24/2022","64","Ozone","Colliers Mills","34-029-0006","AQS","7","64",".","53","36"
"06/25/2022","108","Ozone","BABYLON","36-103-0002","AQS","8","108","15","58","37"
"06/26/2022","90","Ozone","Flax Pond","36-103-0044","AQS","9","90",".","61","36"
"06/27/2022","55","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","31",".","55","32"
"06/28/2022","58","Ozone","Monmouth University","34-025-0005","AQS","6","58","13","39","55"
"06/29/2022","87","Ozone","Flax Pond","36-103-0044","AQS","7","87",".","53","42"
"06/30/2022","122","Ozone","BABYLON","36-103-0002","AQS","7","122",".","58","47"
"07/01/2022","100","Ozone","PFIZER LAB SITE","36-005-0133","AQS","7","100","19","65","34"
"07/02/2022","60","PM2.5","NEWBURGH","36-071-0002","AQS","6","58",".","60","31"
"07/03/2022","58","PM2.5","NEWBURGH","36-071-0002","AQS","6","54",".","58","23"
"07/04/2022","70","PM2.5","RICHMOND POST OFFICE","36-085-0055","AQS","5","44","22","70","33"
"07/05/2022","80","PM2.5","WHITE PLAINS","36-119-2004","AQS","8","54",".","80","38"
"07/06/2022","52","PM2.5","Newark Firehouse","34-013-0003","AQS","6","48",".","52","25"
"07/07/2022","44","Ozone","Chester","34-027-3001","AQS","6","44","17","43","28"
"07/08/2022","58","Ozone","Rutgers University","34-023-0011","AQS","8","58",".","53","42"
"07/09/2022","55","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","47",".","55","33"
"07/10/2022","48","PM2.5","Rutgers University","34-023-0011","AQS","5","47","12","48","26"
"07/11/2022","87","Ozone","Rutgers University","34-023-0011","AQS","6","87",".","53","34"
"07/12/2022","90","Ozone","Leonia","34-003-0006","AQS","6","90",".","58","28"
"07/13/2022","112","Ozone","BABYLON","36-103-0002","AQS","7","112","14","55","34"
"07/14/2022","161","Ozone","Monmouth University","34-025-0005","AQS","7","161",".","62","32"
"07/15/2022","71","Ozone","Chester","34-027-3001","AQS","6","71",".","51","26"
"07/16/2022","74","Ozone","Ramapo","34-031-5001","AQS","6","74","16","63","27"
"07/17/2022","80","Ozone","WHITE PLAINS","36-119-2004","AQS","7","80",".","58","38"
"07/18/2022","62","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","40",".","62","36"
"07/19/2022","97","Ozone","BABYLON","36-103-0002","AQS","6","97","14","58","29"
"07/20/2022","115","Ozone","Bayonne","34-017-0006","AQS","8","115",".","65","35"
"07/21/2022","93","Ozone","Rutgers University","34-023-0011","AQS","7","93",".","69","37"
"07/22/2022","112","Ozone","BABYLON","36-103-0002","AQS","6","112","22","61","47"
"07/23/2022","133","Ozone","BABYLON","36-103-0002","AQS","7","133",".","68","57"
"07/24/2022","100","Ozone","Flax Pond","36-103-0044","AQS","7","100",".","62","29"
"07/25/2022","64","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","47","18","64","35"
"07/26/2022","51","Ozone","Flax Pond","36-103-0044","AQS","6","51",".","48","28"
"07/27/2022","101","Ozone","Rutgers University","34-023-0011","AQS","7","101",".","57","42"
"07/28/2022","90","Ozone","WHITE PLAINS","36-119-2004","AQS","8","90","17","60","39"
"07/29/2022","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","49",".","53","35"
"07/30/2022","44","Ozone","Monmouth University","34-025-0005","AQS","6","44",".","37","19"
"07/31/2022","52","PM2.5","Rutgers University","34-023-0011","AQS","6","44","8","52","29"
"08/01/2022","56","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","44",".","56","44"
"08/02/2022","119","Ozone","Flax Pond","36-103-0044","AQS","8","119",".","59","35"
"08/03/2022","80","Ozone","Colliers Mills","34-029-0006","AQS","7","80","16","48","36"
"08/04/2022","101","Ozone","Flax Pond","36-103-0044","AQS","8","101",".","62","45"
"08/05/2022","93","Ozone","Flax Pond","36-103-0044","AQS","8","93",".","56","38"
"08/06/2022","77","Ozone","PFIZER LAB SITE","36-005-0133","AQS","7","77","8","49","23"
"08/07/2022","47","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","39",".","47","15"
"08/08/2022","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","46",".","53","20"
"08/09/2022","97","Ozone","Flax Pond","36-103-0044","AQS","7","97","19","58","35"
"08/10/2022","51","Ozone","Colliers Mills","34-029-0006","AQS","8","51",".","38","30"
"08/11/2022","112","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","8","112",".","52","51"
"08/12/2022","46","Ozone","Monmouth University","34-025-0005","AQS","7","46","6","31","18"
"08/13/2022","43","Ozone","Monmouth University","34-025-0005","AQS","6","43",".","28","23"
"08/14/2022","58","Ozone","MT NINHAM","36-079-0005","AQS","7","58",".","34","28"
"08/15/2022","74","Ozone","Chester","34-027-3001","AQS","7","74","12","35","36"
"08/16/2022","49","Ozone","Chester","34-027-3001","AQS","7","49",".","36","28"
"08/17/2022","49","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","38",".","49","29"
"08/18/2022","61","PM2.5","JHS 126","36-047-0122","AQS","6","58","8","61","40"
"08/19/2022","71","Ozone","Flax Pond","36-103-0044","AQS","6","71",".","53","35"
"08/20/2022","100","Ozone","MT NINHAM","36-079-0005","AQS","6","100",".","62","30"
"08/21/2022","61","PM2.5","JHS 126","36-047-0122","AQS","6","49","19","61","25"
"08/22/2022","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","37",".","52","39"
"08/23/2022","61","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","6","61",".","53","29"
"08/24/2022","51","Ozone","Colliers Mills","34-029-0006","AQS","5","51","10","49","31"
"08/25/2022","67","Ozone","Bayonne","34-017-0006","AQS","6","67",".","55","31"
"08/26/2022","68","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","67",".","68","44"
"08/27/2022","80","Ozone","Colliers Mills","34-029-0006","AQS","7","80","17","64","25"
"08/28/2022","58","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","50",".","58","20"
"08/29/2022","61","Ozone","MT NINHAM","36-079-0005","AQS","7","61",".","59","33"
"08/30/2022","51","Ozone","MILLBROOK","36-027-0007","AQS","7","51","14","46","25"
"08/31/2022","46","PM2.5","Newark Firehouse","34-013-0003","AQS","6","42",".","46","29"
"09/01/2022","47","Ozone","Colliers Mills","34-029-0006","AQS","6","47",".","42","27"
"09/02/2022","50","Ozone","Chester","34-027-3001","AQS","7","50","12","32","25"
"09/03/2022","50","Ozone","Ramapo","34-031-5001","AQS","7","50",".","39","29"
"09/04/2022","51","Ozone","Flax Pond","36-103-0044","AQS","7","51",".","49","31"
"09/05/2022","56","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","49","12","56","25"
"09/06/2022","55","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","34",".","55","38"
"09/07/2022","40","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","29",".","40","25"
"09/08/2022","42","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","42","12","42","39"
"09/09/2022","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","45",".","53","35"
"09/10/2022","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","49",".","52","32"
"09/11/2022","51","PM2.5","Jersey City Firehouse","34-017-1003","AQS","8","35","9","51","25"
"09/12/2022","46","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","38",".","46","32"
"09/13/2022","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","43",".","53","48"
"09/14/2022","42","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","42","12","42","29"
"09/15/2022","42","PM2.5","Newark Firehouse","34-013-0003","AQS","6","33",".","42","25"
"09/16/2022","43","NO2","Fort Lee Near Road","34-003-0010","AQS","7","37",".","41","43"
"09/17/2022","47","Ozone","Monmouth University","34-025-0005","AQS","7","47","10","40","25"
"09/18/2022","67","Ozone","Flax Pond","36-103-0044","AQS","7","67",".","57","31"
"09/19/2022","68","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","50",".","68","42"
"09/20/2022","54","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","37","14","54","24"
"09/21/2022","54","Ozone","Colliers Mills","34-029-0006","AQS","7","54",".","42","32"
"09/22/2022","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","42",".","52","30"
"09/23/2022","34","Ozone","Colliers Mills","34-029-0006","AQS","3","34",".","17","16"
"09/24/2022","40","PM2.5","Jersey City Firehouse","34-017-1003","AQS","6","31",".","40","23"
"09/25/2022","49","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","42",".","49","25"
"09/26/2022","50","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","40","11","50","24"
"09/27/2022","41","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","33",".","41","27"
"09/28/2022","28","PM2.5","CCNY","36-061-0135","AQS","5","28",".","28","22"
"09/29/2022","28","PM2.5","Elizabeth Lab","34-039-0004","AQS","5","27",".","28","25"
"09/30/2022","30","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","27",".","30","24"
"10/01/2022","34","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","27",".","34","21"
"10/02/2022","33","PM2.5","RICHMOND POST OFFICE","36-085-0055","AQS","6","26","7","33","16"
"10/03/2022","28","Ozone","RIVERHEAD","36-103-0004","AQS","5","28",".","26","26"
"10/04/2022","33","PM2.5","PS 274","36-047-0118","AQS","6","26",".","33","19"
"10/05/2022","38","PM2.5","PS 274","36-047-0118","AQS","6","24",".","38","29"
"10/06/2022","55","NO2","IS 52","36-005-0110","AQS","13","33",".","46","55"
"10/07/2022","64","Ozone","Colliers Mills","34-029-0006","AQS","15","64",".","58","42"
"10/08/2022","29","PM2.5","Rahway","34-039-2003","AQS","6","26","8","29","25"
"10/09/2022","44","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","35",".","44","33"
"10/10/2022","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","40",".","52","40"
"10/11/2022","58","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","45",".","58","49"
"10/12/2022","60","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","48",".","60","47"
"10/13/2022","47","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","39",".","47","45"
"10/14/2022","50","PM2.5","PS 274","36-047-0118","AQS","11","36","15","50","40"
"10/15/2022","57","PM2.5","Elizabeth Lab","34-039-0004","AQS","19","43",".","57","43"
"10/16/2022","56","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","8","35",".","56","35"
"10/17/2022","57","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","37",".","57","37"
"10/18/2022","33","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","26",".","33","23"
"10/19/2022","43","PM2.5","Elizabeth Lab","34-039-0004","AQS","5","20",".","43","25"
"10/20/2022","47","PM2.5","Elizabeth Lab","34-039-0004","AQS","5","32","15","47","32"
"10/21/2022","56","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","39",".","56","53"
"10/22/2022","65","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","46",".","65","48"
"10/23/2022","62","PM2.5","Elizabeth Lab","34-039-0004","AQS","13","41",".","62","44"
"10/24/2022","45","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","31",".","45","33"
